scenario_family,year,target_column,target_label,predicted_prevalence_per_100k,lag_1_used,rolling_3_used,table_role,model_name
high_emissions,2041,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7881.849284057284,7480.862843139644,7776.378200827489,scenario_projection_recursive,combined_prevalence
high_emissions,2042,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7716.62098948099,7881.849284057284,7813.993269933751,scenario_projection_recursive,combined_prevalence
high_emissions,2043,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7759.804967667929,7716.62098948099,7693.111038892639,scenario_projection_recursive,combined_prevalence
high_emissions,2044,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7608.467378358682,7759.804967667929,7786.091747068735,scenario_projection_recursive,combined_prevalence
high_emissions,2045,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7733.34305745482,7608.467378358682,7694.9644451692,scenario_projection_recursive,combined_prevalence
high_emissions,2046,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7869.800296197578,7733.34305745482,7700.538467827144,scenario_projection_recursive,combined_prevalence
high_emissions,2047,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7903.381468179603,7869.800296197578,7737.203577337027,scenario_projection_recursive,combined_prevalence
high_emissions,2048,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7745.6780418627295,7903.381468179603,7835.508273944,scenario_projection_recursive,combined_prevalence
high_emissions,2049,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7758.749799925499,7745.6780418627295,7839.619935413303,scenario_projection_recursive,combined_prevalence
high_emissions,2050,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8116.399310625227,7758.749799925499,7802.60310332261,scenario_projection_recursive,combined_prevalence
high_emissions,2051,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8092.964226624448,8116.399310625227,7873.6090508044845,scenario_projection_recursive,combined_prevalence
high_emissions,2052,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8211.512535086651,8092.964226624448,7989.371112391725,scenario_projection_recursive,combined_prevalence
high_emissions,2053,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8085.446638752037,8211.512535086651,8140.292024112109,scenario_projection_recursive,combined_prevalence
high_emissions,2054,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8065.0586601065215,8085.446638752037,8129.974466821045,scenario_projection_recursive,combined_prevalence
high_emissions,2055,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8230.49473910941,8065.0586601065215,8120.67261131507,scenario_projection_recursive,combined_prevalence
high_emissions,2056,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8448.7351713123,8230.49473910941,8127.00001265599,scenario_projection_recursive,combined_prevalence
high_emissions,2057,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8378.052198184443,8448.7351713123,8248.096190176077,scenario_projection_recursive,combined_prevalence
high_emissions,2058,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8191.202038487253,8378.052198184443,8352.427369535384,scenario_projection_recursive,combined_prevalence
high_emissions,2059,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8477.420611377913,8191.202038487253,8339.329802661332,scenario_projection_recursive,combined_prevalence
high_emissions,2060,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8602.25310647109,8477.420611377913,8348.891616016537,scenario_projection_recursive,combined_prevalence
high_emissions,2061,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8836.638061752954,8602.25310647109,8423.625252112084,scenario_projection_recursive,combined_prevalence
high_emissions,2062,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8732.288403089391,8836.638061752954,8638.770593200652,scenario_projection_recursive,combined_prevalence
high_emissions,2063,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8696.267727247763,8732.288403089391,8723.726523771145,scenario_projection_recursive,combined_prevalence
high_emissions,2064,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8834.38389428236,8696.267727247763,8755.064730696702,scenario_projection_recursive,combined_prevalence
high_emissions,2065,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8386.457500702982,8834.38389428236,8754.313341539839,scenario_projection_recursive,combined_prevalence
high_emissions,2066,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8630.431492041582,8386.457500702982,8639.036374077701,scenario_projection_recursive,combined_prevalence
high_emissions,2067,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8929.757295400761,8630.431492041582,8617.090962342309,scenario_projection_recursive,combined_prevalence
high_emissions,2068,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8956.450269225777,8929.757295400761,8648.88209604844,scenario_projection_recursive,combined_prevalence
high_emissions,2069,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9082.038791964907,8956.450269225777,8838.87968555604,scenario_projection_recursive,combined_prevalence
high_emissions,2070,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8850.016493912344,9082.038791964907,8989.415452197149,scenario_projection_recursive,combined_prevalence
high_emissions,2071,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8783.929279020706,8850.016493912344,8962.835185034342,scenario_projection_recursive,combined_prevalence
high_emissions,2072,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9082.670771682631,8783.929279020706,8905.32818829932,scenario_projection_recursive,combined_prevalence
high_emissions,2073,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9146.28929620858,9082.670771682631,8905.538848205228,scenario_projection_recursive,combined_prevalence
high_emissions,2074,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9269.428866506403,9146.28929620858,9004.296448970637,scenario_projection_recursive,combined_prevalence
high_emissions,2075,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9333.377359340504,9269.428866506403,9166.129644799204,scenario_projection_recursive,combined_prevalence
high_emissions,2076,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9453.281959961767,9333.377359340504,9249.69850735183,scenario_projection_recursive,combined_prevalence
high_emissions,2077,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9602.845064575095,9453.281959961767,9352.029395269557,scenario_projection_recursive,combined_prevalence
high_emissions,2078,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9319.98905893074,9602.845064575095,9463.168127959121,scenario_projection_recursive,combined_prevalence
high_emissions,2079,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9214.079762909078,9319.98905893074,9458.705361155866,scenario_projection_recursive,combined_prevalence
high_emissions,2080,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9661.745635304444,9214.079762909078,9378.971295471638,scenario_projection_recursive,combined_prevalence
high_emissions,2081,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9354.375299988635,9661.745635304444,9398.604819048087,scenario_projection_recursive,combined_prevalence
high_emissions,2082,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9620.765659659906,9354.375299988635,9410.06689940072,scenario_projection_recursive,combined_prevalence
high_emissions,2083,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9740.285137274725,9620.765659659906,9545.628864984328,scenario_projection_recursive,combined_prevalence
high_emissions,2084,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9656.177220685557,9740.285137274725,9571.80869897442,scenario_projection_recursive,combined_prevalence
high_emissions,2085,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9725.177337619098,9656.177220685557,9672.40933920673,scenario_projection_recursive,combined_prevalence
high_emissions,2086,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9495.74835108784,9725.177337619098,9707.213231859792,scenario_projection_recursive,combined_prevalence
high_emissions,2087,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9613.507126818888,9495.74835108784,9625.700969797497,scenario_projection_recursive,combined_prevalence
high_emissions,2088,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9718.94610027,9613.507126818888,9611.477605175276,scenario_projection_recursive,combined_prevalence
high_emissions,2089,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10151.235209969673,9718.94610027,9609.40052605891,scenario_projection_recursive,combined_prevalence
high_emissions,2090,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9425.164987750315,10151.235209969673,9827.896145686187,scenario_projection_recursive,combined_prevalence
high_emissions,2091,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10230.139363227157,9425.164987750315,9765.11543266333,scenario_projection_recursive,combined_prevalence
high_emissions,2092,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10347.839201879564,10230.139363227157,9935.513186982382,scenario_projection_recursive,combined_prevalence
high_emissions,2093,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10403.495205893221,10347.839201879564,10001.047850952345,scenario_projection_recursive,combined_prevalence
high_emissions,2094,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10195.988317642794,10403.495205893221,10327.157923666648,scenario_projection_recursive,combined_prevalence
high_emissions,2095,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10364.186072792836,10195.988317642794,10315.774241805193,scenario_projection_recursive,combined_prevalence
high_emissions,2096,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10058.509065226925,10364.186072792836,10321.223198776284,scenario_projection_recursive,combined_prevalence
high_emissions,2097,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10491.486700083042,10058.509065226925,10206.227818554185,scenario_projection_recursive,combined_prevalence
high_emissions,2098,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10437.207943489546,10491.486700083042,10304.7272793676,scenario_projection_recursive,combined_prevalence
high_emissions,2099,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10501.587042300422,10437.207943489546,10329.067902933171,scenario_projection_recursive,combined_prevalence
high_emissions,2100,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10089.690919193921,10501.587042300422,10476.76056195767,scenario_projection_recursive,combined_prevalence
medium_emissions,2026,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7174.394564142316,8066.91653449204,5818.559396115847,scenario_projection_recursive,combined_prevalence
medium_emissions,2027,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7149.515646139381,7174.394564142316,6823.422000430402,scenario_projection_recursive,combined_prevalence
medium_emissions,2028,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7069.26151761626,7149.515646139381,7463.608914924579,scenario_projection_recursive,combined_prevalence
medium_emissions,2029,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,6730.240454130157,7069.26151761626,7131.057242632652,scenario_projection_recursive,combined_prevalence
medium_emissions,2030,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7093.951525352364,6730.240454130157,6983.0058726286,scenario_projection_recursive,combined_prevalence
medium_emissions,2031,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7534.767573492878,7093.951525352364,6964.484499032927,scenario_projection_recursive,combined_prevalence
medium_emissions,2032,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7240.919337078527,7534.767573492878,7119.653184325133,scenario_projection_recursive,combined_prevalence
medium_emissions,2033,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,6987.000214769109,7240.919337078527,7289.879478641257,scenario_projection_recursive,combined_prevalence
medium_emissions,2034,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7337.42526923679,6987.000214769109,7254.229041780171,scenario_projection_recursive,combined_prevalence
medium_emissions,2035,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7340.639279722595,7337.42526923679,7188.448273694809,scenario_projection_recursive,combined_prevalence
medium_emissions,2036,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7217.234771808917,7340.639279722595,7221.688254576165,scenario_projection_recursive,combined_prevalence
medium_emissions,2037,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7709.587169971783,7217.234771808917,7298.433106922767,scenario_projection_recursive,combined_prevalence
medium_emissions,2038,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7260.515620653144,7709.587169971783,7422.487073834432,scenario_projection_recursive,combined_prevalence
medium_emissions,2039,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7428.347470628618,7260.515620653144,7395.779187477948,scenario_projection_recursive,combined_prevalence
medium_emissions,2040,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,6981.12659043808,7428.347470628618,7466.150087084515,scenario_projection_recursive,combined_prevalence
medium_emissions,2041,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7253.529401254071,6981.12659043808,7223.329893906614,scenario_projection_recursive,combined_prevalence
medium_emissions,2042,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7095.178892951781,7253.529401254071,7221.0011541069225,scenario_projection_recursive,combined_prevalence
medium_emissions,2043,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7351.2196745070505,7095.178892951781,7109.944961547978,scenario_projection_recursive,combined_prevalence
medium_emissions,2044,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7451.1095308499525,7351.2196745070505,7233.309322904301,scenario_projection_recursive,combined_prevalence
medium_emissions,2045,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7299.233429968026,7451.1095308499525,7299.169366102928,scenario_projection_recursive,combined_prevalence
medium_emissions,2046,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7315.119231005003,7299.233429968026,7367.187545108343,scenario_projection_recursive,combined_prevalence
medium_emissions,2047,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7429.571256911115,7315.119231005003,7355.154063940994,scenario_projection_recursive,combined_prevalence
medium_emissions,2048,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7315.697428338583,7429.571256911115,7347.974639294715,scenario_projection_recursive,combined_prevalence
medium_emissions,2049,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7949.498124271691,7315.697428338583,7353.462638751567,scenario_projection_recursive,combined_prevalence
medium_emissions,2050,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7647.637659590517,7949.498124271691,7564.922269840463,scenario_projection_recursive,combined_prevalence
medium_emissions,2051,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7583.315045642406,7647.637659590517,7637.611070733597,scenario_projection_recursive,combined_prevalence
medium_emissions,2052,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7652.980150937414,7583.315045642406,7726.8169431682045,scenario_projection_recursive,combined_prevalence
medium_emissions,2053,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7670.226151711699,7652.980150937414,7627.977618723446,scenario_projection_recursive,combined_prevalence
medium_emissions,2054,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7531.337326627715,7670.226151711699,7635.507116097174,scenario_projection_recursive,combined_prevalence
medium_emissions,2055,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7578.310078310585,7531.337326627715,7618.181209758943,scenario_projection_recursive,combined_prevalence
medium_emissions,2056,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7679.472809940412,7578.310078310585,7593.291185549999,scenario_projection_recursive,combined_prevalence
medium_emissions,2057,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7868.085692368828,7679.472809940412,7596.3734049595705,scenario_projection_recursive,combined_prevalence
medium_emissions,2058,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7879.960738998458,7868.085692368828,7708.622860206608,scenario_projection_recursive,combined_prevalence
medium_emissions,2059,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7778.819074125175,7879.960738998458,7809.1730804358995,scenario_projection_recursive,combined_prevalence
medium_emissions,2060,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7550.84110097391,7778.819074125175,7842.28850183082,scenario_projection_recursive,combined_prevalence
medium_emissions,2061,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7859.500764360831,7550.84110097391,7736.5403046991805,scenario_projection_recursive,combined_prevalence
medium_emissions,2062,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7909.949316266018,7859.500764360831,7729.720313153305,scenario_projection_recursive,combined_prevalence
medium_emissions,2063,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8162.739397332645,7909.949316266018,7773.430393866921,scenario_projection_recursive,combined_prevalence
medium_emissions,2064,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8034.886832494264,8162.739397332645,7977.396492653165,scenario_projection_recursive,combined_prevalence
medium_emissions,2065,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7655.085180483136,8034.886832494264,8035.85851536431,scenario_projection_recursive,combined_prevalence
medium_emissions,2066,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8099.053631649207,7655.085180483136,7950.903803436682,scenario_projection_recursive,combined_prevalence
medium_emissions,2067,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8082.988164731783,8099.053631649207,7929.675214875536,scenario_projection_recursive,combined_prevalence
medium_emissions,2068,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8087.142784535876,8082.988164731783,7945.708992288043,scenario_projection_recursive,combined_prevalence
medium_emissions,2069,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7995.782058434916,8087.142784535876,8089.728193638955,scenario_projection_recursive,combined_prevalence
medium_emissions,2070,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7901.660187155771,7995.782058434916,8055.304335900859,scenario_projection_recursive,combined_prevalence
medium_emissions,2071,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7613.114583301856,7901.660187155771,7994.861676708853,scenario_projection_recursive,combined_prevalence
medium_emissions,2072,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7954.996714843737,7613.114583301856,7836.852276297514,scenario_projection_recursive,combined_prevalence
medium_emissions,2073,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7891.215691667941,7954.996714843737,7823.257161767121,scenario_projection_recursive,combined_prevalence
medium_emissions,2074,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8435.620118165352,7891.215691667941,7819.775663271178,scenario_projection_recursive,combined_prevalence
medium_emissions,2075,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8142.518443124478,8435.620118165352,8093.944174892345,scenario_projection_recursive,combined_prevalence
medium_emissions,2076,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7924.870787230569,8142.518443124478,8156.451417652591,scenario_projection_recursive,combined_prevalence
medium_emissions,2077,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7860.662883938279,7924.870787230569,8167.669782840133,scenario_projection_recursive,combined_prevalence
medium_emissions,2078,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8026.157534212226,7860.662883938279,7976.017371431109,scenario_projection_recursive,combined_prevalence
medium_emissions,2079,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8212.659515102,8026.157534212226,7937.230401793691,scenario_projection_recursive,combined_prevalence
medium_emissions,2080,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8415.01336446169,8212.659515102,8033.1599777508345,scenario_projection_recursive,combined_prevalence
medium_emissions,2081,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7962.99320343004,8415.01336446169,8217.943471258639,scenario_projection_recursive,combined_prevalence
medium_emissions,2082,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7876.537602156875,7962.99320343004,8196.888694331245,scenario_projection_recursive,combined_prevalence
medium_emissions,2083,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8390.652454442414,7876.537602156875,8084.848056682868,scenario_projection_recursive,combined_prevalence
medium_emissions,2084,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8411.356339530963,8390.652454442414,8076.727753343109,scenario_projection_recursive,combined_prevalence
medium_emissions,2085,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8024.214155382197,8411.356339530963,8226.182132043417,scenario_projection_recursive,combined_prevalence
medium_emissions,2086,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8024.872189894326,8024.214155382197,8275.407649785191,scenario_projection_recursive,combined_prevalence
medium_emissions,2087,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8083.147169357719,8024.872189894326,8153.480894935829,scenario_projection_recursive,combined_prevalence
medium_emissions,2088,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8554.939866055292,8083.147169357719,8044.077838211414,scenario_projection_recursive,combined_prevalence
medium_emissions,2089,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8046.4495728530665,8554.939866055292,8220.986408435778,scenario_projection_recursive,combined_prevalence
medium_emissions,2090,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8126.475968616649,8046.4495728530665,8228.178869422025,scenario_projection_recursive,combined_prevalence
medium_emissions,2091,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8538.675639168032,8126.475968616649,8242.621802508336,scenario_projection_recursive,combined_prevalence
medium_emissions,2092,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8067.5957930633285,8538.675639168032,8237.200393545916,scenario_projection_recursive,combined_prevalence
medium_emissions,2093,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8037.054954032748,8067.5957930633285,8244.249133616004,scenario_projection_recursive,combined_prevalence
medium_emissions,2094,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8197.80667372575,8037.054954032748,8214.442128754703,scenario_projection_recursive,combined_prevalence
medium_emissions,2095,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7981.662024719793,8197.80667372575,8100.819140273942,scenario_projection_recursive,combined_prevalence
medium_emissions,2096,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8379.189401727144,7981.662024719793,8072.174550826097,scenario_projection_recursive,combined_prevalence
medium_emissions,2097,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8353.21970024491,8379.189401727144,8186.219366724229,scenario_projection_recursive,combined_prevalence
medium_emissions,2098,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8335.28439361088,8353.21970024491,8238.023708897283,scenario_projection_recursive,combined_prevalence
medium_emissions,2099,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8350.417565967546,8335.28439361088,8355.897831860979,scenario_projection_recursive,combined_prevalence
medium_emissions,2100,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8187.250997276735,8350.417565967546,8346.307219941113,scenario_projection_recursive,combined_prevalence
