scenario_family,year,target_column,target_label,baseline_prevalence_per_100k,recent_momentum,predicted_residual,predicted_prevalence_per_100k,table_role,model_name
high_emissions,2074,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,68447.82314450582,951.8493757974211,3119.871802408199,71567.69494691402,scenario_projection_recursive,combined_prevalence
high_emissions,2075,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,71567.69494691402,2494.221729300305,2088.8223323523034,73656.51727926632,scenario_projection_recursive,combined_prevalence
high_emissions,2076,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,73656.51727926632,2432.5054890375905,2017.1156686036672,75673.63294786999,scenario_projection_recursive,combined_prevalence
high_emissions,2077,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,75673.63294786999,2041.017889853203,4336.519611115887,80010.15255898588,scenario_projection_recursive,combined_prevalence
high_emissions,2078,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,80010.15255898588,3563.3849636118102,-201.24394757768346,79808.9086114082,scenario_projection_recursive,combined_prevalence
high_emissions,2079,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,79808.9086114082,1311.3439053201728,1041.5392330072139,80850.44784441542,scenario_projection_recursive,combined_prevalence
high_emissions,2080,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,80850.44784441542,627.27817281225,3977.548101821818,84827.99594623724,scenario_projection_recursive,combined_prevalence
high_emissions,2081,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,84827.99594623724,2998.8784788836056,181.27375637666705,85009.2697026139,scenario_projection_recursive,combined_prevalence
high_emissions,2082,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,85009.2697026139,1446.6985381917184,1588.2393122992737,86597.50901491319,scenario_projection_recursive,combined_prevalence
high_emissions,2083,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,86597.50901491319,1119.2507936584007,4140.856988291902,90738.36600320508,scenario_projection_recursive,combined_prevalence
high_emissions,2084,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,90738.36600320508,3289.984429627686,353.5160446045386,91091.88204780962,scenario_projection_recursive,combined_prevalence
high_emissions,2085,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,91091.88204780962,1615.9630258336547,3759.6443149491697,94851.52636275878,scenario_projection_recursive,combined_prevalence
high_emissions,2086,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,94851.52636275878,2624.26822483429,1427.8802728449034,96279.4066356037,scenario_projection_recursive,combined_prevalence
high_emissions,2087,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,96279.4066356037,2205.134953546338,1254.6162333173972,97534.02286892109,scenario_projection_recursive,combined_prevalence
high_emissions,2088,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,97534.02286892109,1312.3709131599026,2295.4245051889047,99829.44737411,scenario_projection_recursive,combined_prevalence
high_emissions,2089,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,99829.44737411,1948.4884145650576,3722.8677850091717,103552.31515911917,scenario_projection_recursive,combined_prevalence
high_emissions,2090,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,103552.31515911917,3247.0533584024233,-5476.141200720153,98076.17395839901,scenario_projection_recursive,combined_prevalence
high_emissions,2091,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,98076.17395839901,-2409.804872143708,6631.595246738784,104707.7692051378,scenario_projection_recursive,combined_prevalence
high_emissions,2092,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,104707.7692051378,2595.683097585803,2298.207868608898,107005.97707374669,scenario_projection_recursive,combined_prevalence
high_emissions,2093,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,107005.97707374669,3742.670327985543,1991.5787699274827,108997.55584367417,scenario_projection_recursive,combined_prevalence
high_emissions,2094,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,108997.55584367417,2093.7884694879613,1733.327613632445,110730.88345730661,scenario_projection_recursive,combined_prevalence
high_emissions,2095,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,110730.88345730661,1819.4113323974598,1548.8227374279488,112279.70619473456,scenario_projection_recursive,combined_prevalence
high_emissions,2096,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,112279.70619473456,1610.3243628294586,107.16244338165143,112386.86863811621,scenario_projection_recursive,combined_prevalence
high_emissions,2097,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,112386.86863811621,587.7158747304202,4666.172318169492,117053.04095628571,scenario_projection_recursive,combined_prevalence
high_emissions,2098,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,117053.04095628571,3146.502359906881,3.730518984789569,117056.77147527049,scenario_projection_recursive,combined_prevalence
high_emissions,2099,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,117056.77147527049,1557.8777853796928,2180.1630367657926,119236.93451203629,scenario_projection_recursive,combined_prevalence
high_emissions,2100,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,119236.93451203629,1454.6855308387894,-858.7873669574387,118378.14714507885,scenario_projection_recursive,combined_prevalence
medium_emissions,2026,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8066.91653449204,2248.357138376193,1513.7261466304092,9580.64268112245,scenario_projection_recursive,combined_prevalence
medium_emissions,2027,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9580.64268112245,1955.137975032003,-1202.6055735405503,8378.0371075819,scenario_projection_recursive,combined_prevalence
medium_emissions,2028,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8378.0371075819,-297.1616668168972,128.9465839752936,8506.983691557194,scenario_projection_recursive,combined_prevalence
medium_emissions,2029,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,8506.983691557194,-314.90413519665344,-1901.2198058597887,6605.763885697405,scenario_projection_recursive,combined_prevalence
medium_emissions,2030,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,6605.763885697405,-1224.4976759147612,998.5369131341974,7604.300798831603,scenario_projection_recursive,combined_prevalence
medium_emissions,2031,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,7604.300798831603,31.951340136201907,3936.5850619514613,11540.885860783064,scenario_projection_recursive,combined_prevalence
medium_emissions,2032,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,11540.885860783064,2957.235679012374,-800.3494403527736,10740.536420430291,scenario_projection_recursive,combined_prevalence
medium_emissions,2033,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,10740.536420430291,778.6287270819721,-1277.0760054078671,9463.460415022424,scenario_projection_recursive,combined_prevalence
medium_emissions,2034,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,9463.460415022424,-1118.1671503895013,4277.733543009968,13741.193958032392,scenario_projection_recursive,combined_prevalence
medium_emissions,2035,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,13741.193958032392,2426.1303602040243,-2336.779687900619,11404.414270131772,scenario_projection_recursive,combined_prevalence
medium_emissions,2036,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,11404.414270131772,-131.94194426375725,1235.0945517704083,12639.50882190218,scenario_projection_recursive,combined_prevalence
medium_emissions,2037,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,12639.50882190218,44.46980521339901,4888.2242343028865,17527.733056205067,scenario_projection_recursive,combined_prevalence
medium_emissions,2038,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,17527.733056205067,3670.5143401253918,-256.1234160818485,17271.609640123217,scenario_projection_recursive,combined_prevalence
medium_emissions,2039,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,17271.609640123217,1458.6591340463965,3607.5894099045754,20879.199050027793,scenario_projection_recursive,combined_prevalence
medium_emissions,2040,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,20879.199050027793,2319.6851345757677,-1749.6932299442346,19129.50582008356,scenario_projection_recursive,combined_prevalence
medium_emissions,2041,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,19129.50582008356,36.067650005366886,1825.4714049776155,20954.977225061175,scenario_projection_recursive,combined_prevalence
medium_emissions,2042,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,20954.977225061175,633.749860003667,-367.5466135861259,20587.43061147505,scenario_projection_recursive,combined_prevalence
medium_emissions,2043,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,20587.43061147505,363.45939260178784,-1750.375061786497,18837.055549688554,scenario_projection_recursive,combined_prevalence
medium_emissions,2044,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,18837.055549688554,-1289.432245719705,1868.8224096079787,20705.877959296533,scenario_projection_recursive,combined_prevalence
medium_emissions,2045,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,20705.877959296533,662.4232524764884,697.8028824863029,21403.680841782836,scenario_projection_recursive,combined_prevalence
medium_emissions,2046,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,21403.680841782836,1088.142724860194,1256.8826805506126,22660.56352233345,scenario_projection_recursive,combined_prevalence
medium_emissions,2047,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,22660.56352233345,1070.522747862513,-443.5295269759233,22217.033995357528,scenario_projection_recursive,combined_prevalence
medium_emissions,2048,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,22217.033995357528,123.27454219958963,2835.151999305356,25052.185994662883,scenario_projection_recursive,combined_prevalence
medium_emissions,2049,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,25052.185994662883,1742.2581572115923,608.7741789115619,25660.960173574444,scenario_projection_recursive,combined_prevalence
medium_emissions,2050,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,25660.960173574444,1350.900119042828,-262.1395752479882,25398.820598326456,scenario_projection_recursive,combined_prevalence
medium_emissions,2051,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,25398.820598326456,28.165009471860685,932.6966771960463,26331.517275522503,scenario_projection_recursive,combined_prevalence
medium_emissions,2052,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,26331.517275522503,534.4179263813712,-378.6959555154883,25952.821320007013,scenario_projection_recursive,combined_prevalence
medium_emissions,2053,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,25952.821320007013,58.43492205502116,-213.30162951677698,25739.519690490237,scenario_projection_recursive,combined_prevalence
medium_emissions,2054,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,25739.519690490237,-268.4330715163451,-269.6384147535173,25469.88127573672,scenario_projection_recursive,combined_prevalence
medium_emissions,2055,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,25469.88127573672,-250.85948634126908,4288.299821679307,29758.181097416025,scenario_projection_recursive,combined_prevalence
medium_emissions,2056,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,29758.181097416025,2768.987076201698,-848.7168147571433,28909.464282658882,scenario_projection_recursive,combined_prevalence
medium_emissions,2057,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,28909.464282658882,863.6220640550055,581.182171674516,29490.646454333397,scenario_projection_recursive,combined_prevalence
medium_emissions,2058,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,29490.646454333397,104.54917619729531,1960.5087596174665,31451.155213950864,scenario_projection_recursive,combined_prevalence
medium_emissions,2059,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,31451.155213950864,1500.7332303031508,208.59476977725012,31659.749983728114,scenario_projection_recursive,combined_prevalence
medium_emissions,2060,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,31659.749983728114,792.5660997239866,668.7240292050672,32328.47401293318,scenario_projection_recursive,combined_prevalence
medium_emissions,2061,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,32328.47401293318,515.3476093957943,2575.8853373813863,34904.35935031457,scenario_projection_recursive,combined_prevalence
medium_emissions,2062,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,34904.35935031457,1940.1649013226197,1844.0149542790066,36748.37430459358,scenario_projection_recursive,combined_prevalence
medium_emissions,2063,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,36748.37430459358,2087.9717486464724,2519.2026149794574,39267.57691957303,scenario_projection_recursive,combined_prevalence
medium_emissions,2064,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,39267.57691957303,2294.1400614126396,-1362.6124011761594,37904.964518396875,scenario_projection_recursive,combined_prevalence
medium_emissions,2065,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,37904.964518396875,-68.67406245761958,-369.1305838490896,37535.83393454779,scenario_projection_recursive,combined_prevalence
medium_emissions,2066,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,37535.83393454779,-700.2911896247824,3216.2335450738356,40752.06747962162,scenario_projection_recursive,combined_prevalence
medium_emissions,2067,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,40752.06747962162,2021.112168766187,382.2212237757733,41134.28870339739,scenario_projection_recursive,combined_prevalence
medium_emissions,2068,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,41134.28870339739,1326.8919975417957,90.800293990608,41225.088997388,scenario_projection_recursive,combined_prevalence
medium_emissions,2069,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,41225.088997388,187.94060391899984,-390.1109853233909,40834.9780120646,scenario_projection_recursive,combined_prevalence
medium_emissions,2070,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,40834.9780120646,-229.80722555206012,-598.2398163074852,40236.73819575712,scenario_projection_recursive,combined_prevalence
medium_emissions,2071,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,40236.73819575712,-528.8635393127843,-350.41584470578823,39886.322351051334,scenario_projection_recursive,combined_prevalence
medium_emissions,2072,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,39886.322351051334,-433.02383523968456,1195.0329918356654,41081.355342887,scenario_projection_recursive,combined_prevalence
medium_emissions,2073,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,41081.355342887,679.8833796551771,-1015.2194612231178,40066.13588166388,scenario_projection_recursive,combined_prevalence
medium_emissions,2074,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,40066.13588166388,-278.4686435368567,3473.1671936205557,43539.303075284435,scenario_projection_recursive,combined_prevalence
medium_emissions,2075,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,43539.303075284435,1977.0383086726652,-196.60443166461732,43342.69864361982,scenario_projection_recursive,combined_prevalence
medium_emissions,2076,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,43342.69864361982,1026.6527767637745,-2382.5136554714286,40960.184988148394,scenario_projection_recursive,combined_prevalence
medium_emissions,2077,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,40960.184988148394,-1653.87724753582,54.49692140408365,41014.68190955248,scenario_projection_recursive,combined_prevalence
medium_emissions,2078,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,41014.68190955248,-757.839937554425,1062.9565672405454,42077.63847679302,scenario_projection_recursive,combined_prevalence
medium_emissions,2079,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,42077.63847679302,726.8033519617238,1399.213289351071,43476.85176614409,scenario_projection_recursive,combined_prevalence
medium_emissions,2080,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,43476.85176614409,1287.1277153142291,3942.9259673447696,47419.77773348886,scenario_projection_recursive,combined_prevalence
medium_emissions,2081,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,47419.77773348886,3095.021741346871,-778.0292226159755,46641.74851087289,scenario_projection_recursive,combined_prevalence
medium_emissions,2082,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,46641.74851087289,795.6225073709429,-4870.2902936076625,41771.45821726522,scenario_projection_recursive,combined_prevalence
medium_emissions,2083,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,41771.45821726522,-3506.2032699437696,6131.729889059692,47903.18810632492,scenario_projection_recursive,combined_prevalence
medium_emissions,2084,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,47903.18810632492,2464.389828170577,186.04517034187006,48089.23327666679,scenario_projection_recursive,combined_prevalence
medium_emissions,2085,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,48089.23327666679,2167.9400765811442,-3908.577359298829,44180.65591736796,scenario_projection_recursive,combined_prevalence
medium_emissions,2086,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,44180.65591736796,-2543.703182751924,3958.989557035461,48139.64547440343,scenario_projection_recursive,combined_prevalence
medium_emissions,2087,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,48139.64547440343,1336.4672515907077,-508.84047438776815,47630.80500001566,scenario_projection_recursive,combined_prevalence
medium_emissions,2088,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,47630.80500001566,980.4362027533134,2424.988415780088,50055.79341579575,scenario_projection_recursive,combined_prevalence
medium_emissions,2089,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,50055.79341579575,1447.0454523908047,-3574.4352480186935,46481.358167777056,scenario_projection_recursive,combined_prevalence
medium_emissions,2090,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,46481.358167777056,-1574.6273600857676,-1353.5961577529201,45127.76201002413,scenario_projection_recursive,combined_prevalence
medium_emissions,2091,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,45127.76201002413,-2093.8758545081873,4170.19120052175,49297.953210545886,scenario_projection_recursive,combined_prevalence
medium_emissions,2092,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,49297.953210545886,2328.928747763537,-541.5690801707703,48756.38413037512,scenario_projection_recursive,combined_prevalence
medium_emissions,2093,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,48756.38413037512,1029.0176800600675,669.1467721183901,49425.530902493505,scenario_projection_recursive,combined_prevalence
medium_emissions,2094,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,49425.530902493505,265.5748213553379,756.7233404681513,50182.25424296166,scenario_projection_recursive,combined_prevalence
medium_emissions,2095,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,50182.25424296166,727.5311510182364,-2752.280320449278,47429.97392251238,scenario_projection_recursive,combined_prevalence
medium_emissions,2096,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,47429.97392251238,-1582.6124334768028,1357.8299754821421,48787.80389799452,scenario_projection_recursive,combined_prevalence
medium_emissions,2097,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,48787.80389799452,-12.2067898283276,2237.437131966263,51025.24102996078,scenario_projection_recursive,combined_prevalence
medium_emissions,2098,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,51025.24102996078,1944.2347464715494,-1817.9837198934783,49207.2573100673,scenario_projection_recursive,combined_prevalence
medium_emissions,2099,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,49207.2573100673,-466.17676927355933,-1744.4479189557485,47462.80939111156,scenario_projection_recursive,combined_prevalence
medium_emissions,2100,tick_borne_cases_total_per_100k,Combined tick-borne prevalence per 100k,47462.80939111156,-1768.9598526016562,177.80144704317468,47640.61083815473,scenario_projection_recursive,combined_prevalence
